719753.562500000000,2534287.500000000000,-4.360000133514,-155,0.000000000000
719753.562500000000,2534287.500000000000,20.139999389648,-155,0.000000000000
719781.458113398985,2534295.330859153531,18.264355042630,-113,15.000000000000
719781.458113398985,2534295.330859153531,20.139999389648,-113,0.000000000000
719781.458113398985,2534295.330859153531,22.015643736666,-113,-15.000000000000
719781.751256111194,2534296.089313000906,24.354355195218,-113,15.000000000000
719781.751256111194,2534296.089313000906,26.229999542236,-113,0.000000000000
719781.751256111194,2534296.089313000906,28.105643889254,-113,-15.000000000000
719793.611393136322,2534296.380514606833,32.904354432279,-53,15.000000000000
719793.611393136322,2534296.380514606833,34.779998779297,-53,0.000000000000
719793.611393136322,2534296.380514606833,36.655643126315,-53,-15.000000000000
719779.964107029024,2534298.215461045504,33.564354279691,-127,15.000000000000
719779.964107029024,2534298.215461045504,35.439998626709,-127,0.000000000000
719779.964107029024,2534298.215461045504,37.315642973727,-127,-15.000000000000
719779.964107029024,2534298.215461045504,40.439998626709,-127,-15.000000000000
719787.732661494287,2534315.661807724275,40.459999084473,80,0.000000000000
719787.732661494287,2534315.661807724275,37.335643431491,80,-15.000000000000
719787.732661494287,2534315.661807724275,35.459999084473,80,0.000000000000
719787.732661494287,2534315.661807724275,33.584354737455,80,15.000000000000
719786.104172571213,2534317.249504020903,33.885642668551,90,-15.000000000000
719786.104172571213,2534317.249504020903,32.009998321533,90,0.000000000000
719786.104172571213,2534317.249504020903,30.134353974515,90,15.000000000000
719788.420527173439,2534317.367005329579,27.795644423312,78,-15.000000000000
719788.420527173439,2534317.367005329579,25.920000076294,78,0.000000000000
719788.420527173439,2534317.367005329579,24.044355729276,78,15.000000000000
719789.324660966056,2534317.758003578056,21.815644881076,74,-15.000000000000
719789.324660966056,2534317.758003578056,19.940000534058,74,0.000000000000
719789.324660966056,2534317.758003578056,18.064356187040,74,15.000000000000
719794.485581535846,2534336.872524206992,18.064356187040,74,0.000000000000
719794.485581535846,2534336.872524206992,28.739999294281,74,0.000000000000
719794.485581535846,2534336.872524206992,57.024270541743,74,-41.781909942627
719465.536525509087,2534450.485669565853,56.871413646841,71,-40.347259521484
719465.536525509087,2534450.485669565853,28.587142399379,71,0.000000000000
719465.536525509087,2534450.485669565853,18.924354890043,71,0.000000000000
719459.414472572971,2534431.656955646817,18.924354890043,71,15.000000000000
719459.414472572971,2534431.656955646817,20.799999237061,71,0.000000000000
719459.414472572971,2534431.656955646817,22.675643584079,71,-15.000000000000
719460.820432111155,2534430.850151941180,25.154356339628,65,15.000000000000
719460.820432111155,2534430.850151941180,27.030000686646,65,0.000000000000
719460.820432111155,2534430.850151941180,28.905645033664,65,-15.000000000000
719459.127511246479,2534429.583877298050,30.994354584867,70,15.000000000000
719459.127511246479,2534429.583877298050,32.869998931885,70,0.000000000000
719459.127511246479,2534429.583877298050,34.745643278903,70,-15.000000000000
719459.127511246479,2534429.583877298050,42.909999847412,70,0.000000000000
719455.750000000000,2534420.500000000000,42.909999847412,70,-61.696804046631
719454.750000000000,2534418.000000000000,42.909999847412,-120,-90.000000000000
719454.218750000000,2534416.375000000000,42.909999847412,-110,-71.123054504395
719451.191954626120,2534408.209950054530,42.909999847412,-110,-15.000000000000
719451.191954626120,2534408.209950054530,35.315642973727,-110,-15.000000000000
719451.191954626120,2534408.209950054530,33.439998626709,-110,0.000000000000
719451.191954626120,2534408.209950054530,31.564354279691,-110,15.000000000000
719450.848380436422,2534407.471892036498,29.205644270724,-111,-15.000000000000
719450.848380436422,2534407.471892036498,27.329999923706,-111,0.000000000000
719450.848380436422,2534407.471892036498,25.454355576688,-111,15.000000000000
719450.661000090186,2534405.902342883870,22.605643889254,-109,-15.000000000000
719450.661000090186,2534405.902342883870,20.729999542236,-109,0.000000000000
719450.661000090186,2534405.902342883870,18.854355195218,-109,15.000000000000
719444.045309300534,2534387.241350536700,18.854355195218,-109,0.000000000000
719444.045309300534,2534387.241350536700,28.587142399379,-109,0.000000000000
719444.045309300534,2534387.241350536700,56.871413646841,-109,-40.169635772705
719059.290531294420,2534581.647418299690,64.832843242788,-119,-41.324081420898
719059.290531294420,2534581.647418299690,36.548571995326,-119,0.000000000000
719059.290531294420,2534581.647418299690,27.274355271512,-119,0.000000000000
719069.003460830078,2534598.900215169415,27.274355271512,-119,15.000000000000
719069.003460830078,2534598.900215169415,29.149999618530,-119,0.000000000000
719069.003460830078,2534598.900215169415,31.025643965548,-119,-15.000000000000
719070.029438955942,2534599.191233028192,33.374355652982,-115,15.000000000000
719070.029438955942,2534599.191233028192,35.250000000000,-115,0.000000000000
719070.029438955942,2534599.191233028192,37.125644347018,-115,-15.000000000000
719070.583417026559,2534599.886546239723,39.504356721097,-114,15.000000000000
719070.583417026559,2534599.886546239723,41.380001068115,-114,0.000000000000
719070.583417026559,2534599.886546239723,43.255645415133,-114,-15.000000000000
719070.583417026559,2534599.886546239723,49.740001678467,-114,-15.000000000000
719074.187500000000,2534608.000000000000,49.740001678467,-114,-69.391723632813
719074.875000000000,2534609.750000000000,49.740001678467,160,-90.000000000000
719075.937500000000,2534611.500000000000,49.740001678467,61,-67.732940673828
719080.326042403118,2534619.409337783698,49.740001678467,61,0.000000000000
719080.326042403118,2534619.409337783698,43.025645872897,61,-15.000000000000
719080.326042403118,2534619.409337783698,41.150001525879,61,0.000000000000
719080.326042403118,2534619.409337783698,39.274357178861,61,15.000000000000
719080.415682466584,2534619.961186517961,36.945644041842,62,-15.000000000000
719080.415682466584,2534619.961186517961,35.069999694824,62,0.000000000000
719080.415682466584,2534619.961186517961,33.194355347806,62,15.000000000000
719080.655111894710,2534620.466669019312,30.975644728488,62,-15.000000000000
719080.655111894710,2534620.466669019312,29.100000381470,62,0.000000000000
719080.655111894710,2534620.466669019312,27.224356034452,62,15.000000000000
